NCT00986531,AstraZeneca,Research Site,,Philadelphia,Pennsylvania,,United States,,,,,,
NCT00997256,Pascoe Pharmazeutische Praeparate GmbH,"Phillipps University, Clinic for Psychiatry and Psychotherapy",,Marburg,Hesse,35039,Germany,,,,,,
NCT01008293,CD Pharma India Pvt. Ltd.,"Dept. of Gastroenterology and H.N.U., All India Institute of Medical Sciences",,New Delhi,Delhi,110029,India,,,,,,
NCT01009710,Stanford University,Stanford University School of Medicine,,Stanford,California,94305,United States,,,,,,
NCT01012635,University of Washington,University of Washington,,Seattle,Washington,98104,United States,,,,,,
NCT01014533,Dr. Kirk Brower,University of Michigan Health System,,Ann Arbor,Michigan,48109,United States,,,,,,
NCT01019343,National Institute of Neurological Disorders and Stroke (NINDS),"National Institutes of Health Clinical Center, 9000 Rockville Pike",Recruiting,Bethesda,Maryland,20892,United States,For more information at the NIH Clinical Center contact Patient Recruitment and Public Liaison Office (PRPL),800-411-1222,prpl@mail.cc.nih.gov,,,
NCT01020695,Beersheva Mental Health Center,Beer Sheva Mental Health Center,,Beer Sheva,,,Israel,,,,,,
NCT01022489,"University Hospital, Caen",Caen University Hospital,,Caen,,14033,France,,,,,,
NCT01025401,"University Hospital, Grenoble",Grenoble University Hospital Epilepsy Monitoring Unit,,Grenoble,,38043,France,,,,,,
NCT01027572,IRCCS Policlinico S. Matteo,Istituto di Bioimmagini e Fisiologia Molecolare - CNR,Recruiting,Milano,,,Italy,"Gabriele EM Biella, MD, PhD",,gabriele.biella@ibfm.cnr.it,,"Gabriele EM Biella, MD, PhD",Principal Investigator
NCT01027572,IRCCS Policlinico S. Matteo,"Fondazione IRCCS ""Casimiro Mondino""",Recruiting,Pavia,,27100,Italy,"Stefano Bastianello, MD",,stefano.bastianello@mondino.it,,"Stefano Bastianello, MD",Principal Investigator
NCT01027572,IRCCS Policlinico S. Matteo,"Fondazione IRCCS ""Salvatore Maugeri""",Recruiting,Pavia,,27100,Italy,"Caterina Pistarini, MD",,caterina.pistarini@fsm.it,,"Caterina Pistarini, MD",Principal Investigator
NCT01027715,Washington University School of Medicine,St. Louis Children's Hospital,,St. Louis,Missouri,63110,United States,,,,,,
NCT01027780,University of Rochester,University of Rochester Medical Center,,Rochester,New York,14642,United States,,,,,,
NCT01029379,"University Hospital, Linkoeping",Department of Anesthesia and Intensive Care,,Kalmar,,,Sweden,,,,,,
NCT01034384,National Institute on Drug Abuse (NIDA),"National Institute on Drug Abuse, Biomedical Research Center (BRC)",,Baltimore,Maryland,21224,United States,,,,,,
NCT01037361,National Institute of Neurological Disorders and Stroke (NINDS),"National Institutes of Health Clinical Center, 9000 Rockville Pike",,Bethesda,Maryland,20892,United States,,,,,,
NCT01044342,AstraZeneca,Research Site,,Rouffach,,,France,,,,,,
NCT01045122,University of Rochester,University of Rochester,,Rochester,New York,14642,United States,,,,,,
NCT01047605,Pascoe Pharmazeutische Praeparate GmbH,Neurocode AG,,Wetzlar,,D-35578,Germany,,,,,,
NCT01048775,"University Hospital, Bonn","Dept. of Anaesthesiology and Intensive Care Medicine, University of Bonn",,Bonn,,53105,Germany,,,,,,
NCT01048944,Southern Illinois University Carbondale,Southern Illinois University,,Carbondale,Illinois,62901-6502,United States,,,,,,
NCT01048957,National Institute on Drug Abuse (NIDA),"National Institute on Drug Abuse, Biomedical Research Center (BRC)",,Baltimore,Maryland,21224,United States,,,,,,
NCT01052064,"International Center for Neurological Restoration, Cuba",International Center for Neurological Restoration,Recruiting,Havana,,11300,Cuba,"LÃ¡zaro GÃ_mez, MD",53 7 2715353,lazarog@neuro.ciren.cu,,"LÃ¡zaro GÃ_mez, MD",Principal Investigator
NCT01052103,Eli Lilly and Company,"For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician.",,Garden Grove,California,92845,United States,,,,,,
NCT01052103,Eli Lilly and Company,"For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician.",,Chicago,Illinois,60640,United States,,,,,,
NCT01052103,Eli Lilly and Company,"For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician.",,Hoffman Estates,Illinois,60169,United States,,,,,,
NCT01052103,Eli Lilly and Company,"For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician.",,New York,New York,10035,United States,,,,,,
NCT01052103,Eli Lilly and Company,"For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician.",,Jerusalem,,91060,Israel,,,,,,
NCT01052103,Eli Lilly and Company,"For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician.",,Parma,,43100,Italy,,,,,,
NCT01052103,Eli Lilly and Company,"For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician.",,Torino,,10126,Italy,,,,,,
NCT01052103,Eli Lilly and Company,"For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician.",,Barcelona,,8036,Spain,,,,,,
NCT01052103,Eli Lilly and Company,"For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician.",,Zamora,,49021,Spain,,,,,,
NCT01054599,American Academy of Neurology,Emory University,Recruiting,Atlanta,Georgia,30322,United States,"Beth A Leeman, MD",404-778-3181,baleeman@partners.org,,"Beth A Leeman, MD",Principal Investigator
NCT01054599,American Academy of Neurology,Massachusetts General Hospital,Recruiting,Boston,Massachusetts,2114,United States,,,,,"Lauren Moo, M.D.Beth A Leeman, M.D.",Principal InvestigatorSub-Investigator
NCT01054599,American Academy of Neurology,Newton-Wellesley Hospital,Recruiting,Newton,Massachusetts,2462,United States,"Eduardo Garcia, MD",617-928-1500,eduardo.garciamd@gmail.com,,"Eduardo Garcia, MD",Principal Investigator
NCT01057368,"University of Wisconsin, Madison",The Wisconsin Sleep Laboratory,,Madison,Wisconsin,53705,United States,,,,,,
NCT01057368,"University of Wisconsin, Madison",UW-Health Sports Medicine &amp; Integrative Medicine Program,,Madison,Wisconsin,53705,United States,,,,,,
NCT01057368,"University of Wisconsin, Madison","UW-Madison, Laboratory for Affective Neuroscience",,Madison,Wisconsin,53705,United States,,,,,,
NCT01061489,University of Konstanz,University of Konstanz,,Konstanz,,78457,Germany,,,,,,
NCT01061489,University of Konstanz,"University of Ulm, Memory Clinic",,Ulm,,89070,Germany,,,,,,
NCT01062854,University of Michigan,University of Michigan Sleep Disorders Center,,Ann Arbor,Michigan,48109,United States,,,,,,
NCT01062867,University of Plymouth,Phase 1 Clinical Trials,,Plymouth,Devon,,United Kingdom,,,,,,
NCT01062867,University of Plymouth,Phase 1 Clinical Trials Ltd,,Plymouth,,,United Kingdom,,,,,,
NCT01063153,Massachusetts General Hospital,Massachusetts General Hospital,,Boston,Massachusetts,2114,United States,,,,,,
NCT01069523,The University of Texas Health Science Center at San Antonio,"Dept. Of Psychiatry, University of Texas Health Science Center at San Antonio",,San Antonio,Texas,78229-3900,United States,,,,,,
NCT01070004,"University Hospital, Bordeaux",CHU de Bordeaux Groupe Hospitalier Pellegrin,,Bordeaux,,33076,France,,,,,,
NCT01070004,"University Hospital, Bordeaux",UniversitÃ© de Caen Basse Normandie,,Caen,,14032,France,,,,,,
NCT01070563,Institut d'Anesthesiologie des Alpes Maritimes,Centre Hospitalier Universitaire de Nice,,Nice,,6000,France,,,
NCT01072032,VA Office of Research and Development,"Baltimore VA Medical Center VA Maryland Health Care System, Baltimore, MD",,Baltimore,Maryland,21201,United States,,,
NCT01076790,Arvi Yli-Hankala,Tampere University Hospital,,Tampere,,33521,Finland,,,
NCT01077674,Arvi Yli-Hankala,Tampere University Hospital,,Tampere,,33521,Finland,,,
NCT01079689,"Charite University, Berlin, Germany",Max Planck Institute for Human Cognitive and Brain Sciences,,Leipzig,,4103,Germany,,,
NCT01082237,"University of California, Los Angeles",UCLA Semel Institute,,Los Angeles,California,90095,United States,,,
NCT01083784,Samsung Medical Center,Samsung Medical Center,,Seoul,,,"Korea, Republic of",,,
NCT01083797,Federal University of Minas Gerais,Santa Casa de Belo Horizonte,,Belo Horizonte,Minas Gerais,30150-221,Brazil,,,
NCT01090934,"Central Hospital, Nancy, France",University Hospital of Marseille,,Marseille,,13000,France,,,
NCT01090934,"Central Hospital, Nancy, France",Central Hospital,,Nancy,,54000,France,,,
NCT01100554,Chang Gung Memorial Hospital,"Department or Thoracic Medicine, Chang Gung Memorial Hospital",Recruiting,Taipei,,,Taiwan,"Yung-Lun Ni, MD",,niyunglun@yahoo.com.tw
NCT01103193,"University Hospital, Ghent",University Hospital Ghent,,Ghent,,,Belgium,,,
NCT01110187,University of Alabama at Birmingham,UC Health University Pointe,,Cincinnati,Ohio,45069,United States,,,
NCT01110187,University of Alabama at Birmingham,UC Health Medical Arts Building,,Cincinnati,Ohio,45219,United States,,,
NCT01110187,University of Alabama at Birmingham,University Hospital,,Cincinnati,Ohio,45219,United States,,,
NCT01116180,Louise Faerch,"Department of Cardiology and Endocrinology, HillerÃ¸d Hospital",,HillerÃ¸d,,3400,Denmark,,,
NCT01117727,University of Michigan,University of Michigan Direct Brain Interface Project,,Ann Arbor,Michigan,48108,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Alabaster,Alabama,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Phoenix,Arizona,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Little Rock,Arkansas,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,San Francisco,California,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Aurora,Colorado,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Atlanta,Georgia,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Rome,Georgia,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Boise,Idaho,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Fort Wayne,Indiana,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Lexington,Kentucky,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Louisville,Kentucky,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Scarborough,Maine,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Bethesda,Maryland,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Chesterfield,Missouri,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,New York,New York,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Columbus,Ohio,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Hershey,Pennsylvania,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Charleston,South Carolina,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Nashville,Tennessee,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Dallas,Texas,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Houston,Texas,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Charlottesville,Virginia,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Norfolk,Virginia,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Renton,Washington,,United States
NCT01118949,"UCB BIOSCIENCES, Inc.",,,Madison,Wisconsin,,United States
NCT01119001,University of Michigan,University of Michigan,,Ann Arbor,Michigan,48109,United States
NCT01123486,Northwestern University,Northwestern Memorial Hospital,,Chicago,Illinois,60611,United States
NCT01125683,AstraZeneca,Research Site,,Kazan,,,Russian Federation
NCT01125683,AstraZeneca,Research Site,,Moscow,,,Russian Federation
NCT01125683,AstraZeneca,Research Site,,St. Petersburg,,,Russian Federation
NCT01125683,AstraZeneca,Research Site,,Dnipropetrovsk,,,Ukraine
NCT01125683,AstraZeneca,Research Site,,Kiev,,,Ukraine,,,,,,
NCT01125683,AstraZeneca,Research Site,,Lugansk,,,Ukraine,,,,,,
NCT01125683,AstraZeneca,Research Site,,Vinnytsia,,,Ukraine,,,,,,
NCT01130909,AstraZeneca,Research Site,,Rouffach,,,France,,,,,,
NCT01133574,Abbott,Site Reference ID/Investigator# 62002,,London,,SE1 9RT,United Kingdom,,,,,,
NCT01134978,Drexel University,"Cognitive Motor Movement Neuroscience Lab (CoMMoNS) - rm 3612 NCB, Drexel University",,Philadelphia,Pennsylvania,19102,United States,,,,,,
NCT01138176,"Robertson, Nicola, M.D.",Calicut Medical College,,Calicut,,,India,,,,,,
NCT01140620,University of Manchester,"Institute of Psychiatry, King's College London",Not yet recruiting,London,Greater London,SE5 8AF,United Kingdom,Professor Steve Williams,020 7848 3060,Steven.williams@kcl.ac.uk,rolivera@p1vital.com,Professor Steve Williams,Principal Investigator
NCT01140620,University of Manchester,"School of Psychology, University of Cardiff",Not yet recruiting,Cardiff,,CF10 3AT,United Kingdom,Dr James Walters,+44 (0) 2920875271,waltersjt@cf.ac.uk,abarron@p1vital.com,Dr James WaltersProfessor Lawrence Wilkinson,Principal InvestigatorSub-Investigator
NCT01140620,University of Manchester,University of Manchester (Dept of Neuropyschiatry),Not yet recruiting,Manchester,,M13 9PT,United Kingdom,,,,,Professor Bill Deakin,Principal Investigator
NCT01142635,Tampere University Hospital,Tampere University Hospital,,Tampere,,,Finland,,,,,,
NCT01142648,Tampere University Hospital,Tampere University Hospital,,Tampere,,,Finland,,,,,,
NCT01143506,National Institute of Neurological Disorders and Stroke (NINDS),"National Institutes of Health Clinical Center, 9000 Rockville Pike",,Bethesda,Maryland,20892,United States,,,,,,
NCT01146405,Catholic University of the Sacred Heart,Catholic University of Sacred Heart,Recruiting,Rome,,,Italy,"Paola Aceto, MD",,etico@rm.unicatt.it,,"Liliana Sollazzi, Associate ProfessorPaola Aceto, MD",Principal InvestigatorSub-Investigator
NCT01147575,Medical University of Vienna,"Medical University Vienna, Dep. of Pediatric and Adolescent Medicine",,Vienna,,1090,Austria,,,,,,
NCT01149577,"Central Institute of Psychiatry, Ranchi, India",Central Institute of Psychiatry,,Ranchi,Jharkhand,834006,India,,,,,,
NCT01160588,University of Michigan,University of Michigan,,Ann Arbor,Michigan,48109,United States,,,,,,
NCT01161004,Hopital Foch,Hopital Foch,Recruiting,Suresnes,,92151,France,,,,,,
NCT01162382,Washington University School of Medicine,Washington University,,St. Louis,Missouri,63110,United States,,,,,,
NCT01163825,NsGene A/S,Karolinska University Hospital,,Stockholm,,17176,Sweden,,,,,,
NCT01166152,Tokyo University of Agriculture and Technology,Ashiya University Graduate School of Clinical Education,Recruiting,Ashiya,Hyogo,659-8511,Japan,"Kunio Yui, MD",81-797-23-0661,yui16@bell.ocn.ne.jp,nakashn@cc.tuat.ac.jp,,
NCT01168466,Quietmind Foundation,Quietmind Foundation,,Lafayette Hill,Pennsylvania,19444-1800,United States,,,,,,
